account_id,loan_id,trans_id,trans_amount,balance,k_symbol,loan_amount,status,duration,payments
6701,6356,3677725,248.8,80987.6,UROK,95400,A,36,2650.0
7123,6456,3680256,109.2,23941.9,UROK,47016,A,12,3918.0
6555,6336,3677026,223.1,37296.6,UROK,212400,A,36,5900.0
6040,6229,3674044,34.8,25899.8,UROK,11736,A,24,489.0
6425,6306,3676270,86.9,26931.2,UROK,36684,A,12,3057.0
7753,6577,2350011,14.6,86034.4,SLUZBY,51696,A,24,2154.0
6034,6228,1779308,30.0,73649.6,SLUZBY,464520,B,60,7742.0
6473,6316,3453603,306.0,69430.3,UROK,76908,B,12,6409.0
7445,6509,3454545,220.8,84037.5,UROK,55368,A,24,2307.0
6034,6228,3453042,229.6,73679.6,UROK,464520,B,60,7742.0
10364,7121,3520591,150.4,38692.9,UROK,21924,A,36,609.0
9403,6919,3510785,85.0,86814.0,UROK,120888,A,36,3358.0
9640,6960,3513205,192.5,50390.8,UROK,76416,A,24,3184.0
10105,7061,3517987,17.7,33021.7,UROK,121896,A,24,5079.0
3834,5754,3657069,146.4,35809.8,UROK,23052,A,12,1921.0
3674,5723,3651538,193.8,73668.5,UROK,23628,A,12,1969.0
5622,6150,1657578,14.6,62836.7,SLUZBY,83016,A,12,6918.0
1603,5285,3583024,24.0,8535.0,UROK,78936,A,12,6578.0
1801,5316,3589603,303.4,56364.6,UROK,165960,A,36,4610.0
2486,5479,726860,14.6,49679.6,SLUZBY,24516,A,12,2043.0
5428,6111,3452029,345.3,105628.0,UROK,174744,B,24,7281.0
8051,6647,3495774,176.8,43921.8,UROK,208320,A,48,4340.0
9188,6863,3508713,89.3,30402.5,UROK,127080,A,60,2118.0
8261,6687,3498280,51.3,22510.3,UROK,87840,A,24,3660.0
8519,6729,3501128,178.5,70168.1,UROK,74688,A,12,6224.0
8260,6686,3498212,139.9,43842.6,UROK,224604,A,36,6239.0
8330,6699,3499110,17.4,32374.9,UROK,7656,A,24,319.0
5428,6111,1598775,28419.0,105283.0,,174744,B,24,7281.0
5428,6111,1599206,52600.0,53028.0,,174744,B,24,7281.0
5442,6112,1602947,14.6,54267.5,SLUZBY,174744,B,24,7281.0
2762,5533,810595,14.6,60160.0,SLUZBY,111384,A,24,4641.0
7445,6509,2256452,14.6,84145.7,SLUZBY,55368,A,24,2307.0
1166,5189,3569111,31.1,21062.1,UROK,149040,A,48,3105.0
813,5130,3556865,172.0,34556.3,UROK,24312,A,12,2026.0
1801,5316,527958,14.6,56350.0,SLUZBY,165960,A,36,4610.0
4937,6004,1450451,14.6,19757.9,SLUZBY,143904,A,24,5996.0
2486,5479,3612225,340.0,49694.2,UROK,24516,A,12,2043.0
5270,6077,3669818,366.4,88131.0,UROK,79608,A,24,3317.0
5622,6150,3671897,195.5,62851.3,UROK,83016,A,12,6918.0
4937,6004,3667906,111.6,19772.5,UROK,143904,A,24,5996.0
5442,6112,3670837,308.3,54282.1,UROK,174744,B,24,7281.0
7445,6509,3488398,122.8,84160.3,UROK,55368,A,24,2307.0
9188,6863,3479192,123.0,30525.4,UROK,127080,A,60,2118.0
7753,6577,3492043,227.2,86049.0,UROK,51696,A,24,2154.0
9307,6895,3479820,207.8,37961.0,UROK,41904,A,12,3492.0
7454,6512,3488651,26.5,15192.5,UROK,63312,A,48,1319.0
9265,6888,3479720,195.8,31045.9,UROK,39576,A,12,3298.0
7401,6499,3487890,144.7,37175.6,UROK,80952,A,24,3373.0
2762,5533,3621885,328.6,60174.6,UROK,111384,A,24,4641.0
5270,6077,1548994,10200.0,77931.0,,79608,A,24,3317.0
5270,6077,1549031,14.6,77916.4,SLUZBY,79608,A,24,3317.0
6473,6316,1911080,14.6,69415.7,SLUZBY,76908,B,12,6409.0
8519,6729,3475622,244.7,70412.8,UROK,74688,A,12,6224.0
8261,6687,3474075,54.3,22564.6,UROK,87840,A,24,3660.0
8330,6699,3474655,99.0,32473.9,UROK,7656,A,24,319.0
10738,7192,3524003,32.4,14623.8,UROK,115992,A,36,3222.0
11265,7284,3528746,121.6,30042.1,UROK,52788,A,12,4399.0
11065,7249,3527295,92.3,26136.5,UROK,69360,A,48,1445.0
11111,7259,3527782,35.7,37999.7,UROK,108144,A,36,3004.0
2,4959,3530485,144.7,37175.6,UROK,80952,A,24,3373.0
11013,7240,3526806,233.1,59527.1,UROK,274740,A,60,4579.0
10973,7235,3526455,123.1,41017.7,UROK,154416,A,48,3217.0
8519,6729,2579537,23500.0,46912.8,,74688,A,12,6224.0
6034,6228,1779033,9462.0,83111.6,,464520,B,60,7742.0
9265,6888,2797777,32142.0,63187.9,,39576,A,12,3298.0
4448,5887,1302281,700.0,700.0,,192744,A,36,5354.0
7753,6577,2350082,51800.0,72539.4,,51696,A,24,2154.0
7753,6577,2349717,38305.0,124339.0,,51696,A,24,2154.0
11111,7259,3344706,33488.0,71487.7,,108144,A,36,3004.0
9591,6950,2895454,13342.0,13742.0,,104712,A,24,4363.0
2762,5533,810503,20700.0,39460.0,,111384,A,24,4641.0
1801,5316,527818,8013.0,48337.0,,165960,A,36,4610.0
6555,6336,1935823,5000.0,32296.6,,212400,A,36,5900.0
2486,5479,726645,2600.0,47079.6,,24516,A,12,2043.0
1801,5316,527868,15900.0,32437.0,,165960,A,36,4610.0
9265,6888,2798255,20400.0,42787.9,,39576,A,12,3298.0
2762,5533,810141,32500.0,71960.0,,111384,A,24,4641.0
2762,5533,810262,4700.0,67260.0,,111384,A,24,4641.0
4576,5918,1339305,300.0,300.0,,300204,A,36,8339.0
5442,6112,1602593,10400.0,43867.5,,174744,B,24,7281.0
8051,6647,2442349,39060.0,82981.9,,208320,A,48,4340.0
7445,6509,2256150,29205.0,113351.0,,55368,A,24,2307.0
7445,6509,2256521,17800.0,95550.7,,55368,A,24,2307.0
11265,7284,3393744,11427.0,41469.1,,52788,A,12,4399.0
11065,7249,3331516,17782.0,43918.5,,69360,A,48,1445.0
2694,5519,790140,12000.0,37949.9,,91632,A,12,7636.0
2486,5479,726524,39956.0,87035.6,,24516,A,12,2043.0
8330,6699,2524762,31677.0,64150.9,,7656,A,24,319.0
5622,6150,1657307,6327.0,56509.7,SIPO,83016,A,12,6918.0
8051,6647,2442704,29700.0,53281.9,,208320,A,48,4340.0
10364,7121,3122930,21739.5,60432.4,,21924,A,36,609.0
9188,6863,2775585,19065.0,49590.4,,127080,A,60,2118.0
7753,6577,2350083,25400.0,45139.4,,51696,A,24,2154.0
6034,6228,1779108,10600.0,72511.6,,464520,B,60,7742.0
5442,6112,1602665,8110.0,35757.5,SIPO,174744,B,24,7281.0
7454,6512,2258776,6249.0,21441.5,,63312,A,48,1319.0
9188,6863,2776161,14800.0,34790.4,,127080,A,60,2118.0
10911,7220,3284054,32823.0,33823.0,,131292,A,36,3647.0
5622,6150,1657489,12600.0,67172.7,,83016,A,12,6918.0
11265,7284,3394027,17920.0,23549.1,,52788,A,12,4399.0
11265,7284,3393888,2607.0,20942.1, ,52788,A,12,4399.0
813,5130,237949,6000.0,28556.3,,24312,A,12,2026.0
3674,5723,1075426,22400.0,51268.5,,23628,A,12,1969.0
1166,5189,343684,27946.0,49008.1,,149040,A,48,3105.0
10973,7235,3302587,17624.0,58641.7,,154416,A,48,3217.0
2694,5519,789775,26378.0,64327.9,,91632,A,12,7636.0
4576,5918,1339311,28365.0,28665.0,,300204,A,36,8339.0
5442,6112,1602519,42055.0,75742.5,,174744,B,24,7281.0
790,5126,232400,9600.0,9900.0,,208128,B,48,4336.0
5270,6077,1548827,3300.0,74616.4,,79608,A,24,3317.0
11265,7284,3393816,506.0,20436.1,SIPO,52788,A,12,4399.0
6034,6228,1779183,17362.0,55149.6,,464520,B,60,7742.0
6040,6229,1781288,33098.0,58997.8,,11736,A,24,489.0
813,5130,237655,18231.0,45087.3,,24312,A,12,2026.0
1843,5325,541759,2800.0,63098.5,,105804,A,36,2939.0
1603,5285,470650,11416.0,27951.0,,78936,A,12,6578.0
10364,7121,3123002,6262.0,54170.4,SIPO,21924,A,36,609.0
5270,6077,1548895,10027.0,64589.4,,79608,A,24,3317.0
8261,6687,2502920,2100.0,24664.6,,87840,A,24,3660.0
6034,6228,1779178,4214.0,50935.6,,464520,B,60,7742.0
9591,6950,2895464,8294.0,66626.0,,104712,A,24,4363.0
7401,6499,2242716,30354.0,67529.6,,80952,A,24,3373.0
4937,6004,1450262,800.0,18957.9, ,143904,A,24,5996.0
6473,6316,1910875,6500.0,62915.7,,76908,B,12,6409.0
8519,6729,2579156,56019.0,102932.0,,74688,A,12,6224.0
3064,5599,898750,13881.0,14881.0,,15420,A,12,1285.0
7123,6456,2103029,1500.0,25441.9,,47016,A,12,3918.0
6701,6356,1977907,33500.0,56569.6,,95400,A,36,2650.0
11013,7240,3314630,63366.0,122893.0,,274740,A,60,4579.0
9640,6960,2910393,28659.0,64249.8,,76416,A,24,3184.0
1843,5325,541831,6994.0,56104.5,SIPO,105804,A,36,2939.0
5622,6150,1657235,7000.0,60172.7,,83016,A,12,6918.0
5442,6112,1602809,1017.0,74725.5,POJISTNE,174744,B,24,7281.0
5428,6111,1598861,9200.0,34296.0,,174744,B,24,7281.0
2762,5533,810334,6892.0,59635.0,SIPO,111384,A,24,4641.0
4937,6004,1450190,2687.0,16270.9,SIPO,143904,A,24,5996.0
6473,6316,1910996,13800.0,49115.7,,76908,B,12,6409.0
11265,7284,3394152,3700.0,24136.1,,52788,A,12,4399.0
3834,5754,1122257,262.0,54059.8, ,23052,A,12,1921.0
5891,6202,1736685,4300.0,98110.3,,65184,A,12,5432.0
11013,7240,3315110,32300.0,60593.1,,274740,A,60,4579.0
5622,6150,1657379,573.0,59599.7, ,83016,A,12,6918.0
5270,6077,1548755,67124.0,112613.0,,79608,A,24,3317.0
8261,6687,2502340,32938.0,57602.6,,87840,A,24,3660.0
9591,6950,2895466,6208.0,72834.0,,104712,A,24,4363.0
2486,5479,726821,11100.0,75935.6,,24516,A,12,2043.0
10738,7192,3235784,3500.0,18123.8,,115992,A,36,3222.0
10364,7121,3123301,17200.0,36970.4,,21924,A,36,609.0
7445,6509,2256522,34100.0,59650.7,,55368,A,24,2307.0
2962,5576,869685,19764.0,64116.0,,31248,A,12,2604.0
5891,6202,1736852,4800.0,93310.3,,65184,A,12,5432.0
6034,6228,1779378,15800.0,35135.6,,464520,B,60,7742.0
6701,6356,1977681,2000.0,21269.6,,95400,A,36,2650.0
11065,7249,3331816,11900.0,32018.5,,69360,A,48,1445.0
11265,7284,3393960,5000.0,19136.1,,52788,A,12,4399.0
5891,6202,1736795,39900.0,53410.3,,65184,A,12,5432.0
2176,5395,637116,12254.0,12754.0,,299088,B,36,8308.0
2762,5533,810665,15300.0,44335.0,,111384,A,24,4641.0
7454,6512,2259209,3600.0,25041.5,,63312,A,48,1319.0
10266,7097,3094535,29883.0,30283.0,,75624,B,24,3151.0
10364,7121,3123141,11520.0,25450.4,,21924,A,36,609.0
4937,6004,1450118,5800.0,10470.9,,143904,A,24,5996.0
3834,5754,1122559,12600.0,41459.8,,23052,A,12,1921.0
6034,6228,1779030,10698.0,81960.6,,464520,B,60,7742.0
10973,7235,3302977,16200.0,42441.7,,154416,A,48,3217.0
11111,7259,3345084,23100.0,48387.7,,108144,A,36,3004.0
9591,6950,2895851,25700.0,47134.0,,104712,A,24,4363.0
10364,7121,3123074,500.0,24950.4,,21924,A,36,609.0
4937,6004,1450032,13836.0,24306.9,,143904,A,24,5996.0
9307,6895,2809961,44663.0,82624.0,,41904,A,12,3492.0
9828,6996,2967473,10500.0,37372.0,,126600,A,24,5275.0
1166,5189,344085,13600.0,35408.1,,149040,A,48,3105.0
2486,5479,726529,27254.0,103190.0,,24516,A,12,2043.0
5442,6112,1603016,24700.0,50025.5,,174744,B,24,7281.0
1787,5314,524056,3300.0,20100.0,,96396,B,12,8033.0
4894,5997,1436752,800.0,800.0,,117024,A,24,4876.0
4937,6004,1450522,2400.0,21906.9,,143904,A,24,5996.0
6040,6229,1781798,17200.0,41797.8,,11736,A,24,489.0
9591,6950,2895448,46443.0,93577.0,,104712,A,24,4363.0
1843,5325,541978,5700.0,50404.5,,105804,A,36,2939.0
5120,6038,1501593,200.0,200.0,,323472,A,48,6739.0
790,5126,232069,32699.0,42599.0,,208128,B,48,4336.0
4937,6004,1450031,8356.0,30262.9,,143904,A,24,5996.0
6034,6228,1779223,25800.0,56160.6,,464520,B,60,7742.0
3064,5599,899191,2800.0,17681.0,,15420,A,12,1285.0
813,5130,237796,24322.0,20765.3,,24312,A,12,2026.0
2486,5479,726772,53100.0,50089.6,,24516,A,12,2043.0
6555,6336,1935485,41351.0,73647.6,,212400,A,36,5900.0
8260,6686,2502176,40000.0,59994.6,,224604,A,36,6239.0
5622,6150,1657456,2161.0,57438.7,,83016,A,12,6918.0
5228,6066,1534899,1000.0,1000.0,,173808,A,24,7242.0
1801,5316,527459,10105.0,33900.0,,165960,A,36,4610.0
9307,6895,2810466,26800.0,55824.0,,41904,A,12,3492.0
3834,5754,1122454,2520.0,38939.8,,23052,A,12,1921.0
3834,5754,1122396,24000.0,14939.8,,23052,A,12,1921.0
5891,6202,1736954,12500.0,40910.3,,65184,A,12,5432.0
2176,5395,637136,23813.0,36567.0,,299088,B,36,8308.0
5270,6077,1548939,40200.0,54713.4,,79608,A,24,3317.0
3834,5754,1122330,1600.0,13339.8,,23052,A,12,1921.0
7753,6577,2349970,3000.0,42139.4,,51696,A,24,2154.0
9403,6919,2841506,31900.0,54914.0,,120888,A,36,3358.0
6473,6316,1911151,11500.0,37615.7,,76908,B,12,6409.0
6555,6336,1935671,41700.0,31947.6,,212400,A,36,5900.0
8129,6668,2464686,700.0,700.0,,74736,A,36,2076.0
7401,6499,2243134,22400.0,45129.6,,80952,A,24,3373.0
2,4959,700,22400.0,45129.6,,80952,A,24,3373.0
9307,6895,2810467,24800.0,52623.0,,41904,A,12,3492.0
9307,6895,2809956,24753.0,80577.0,,41904,A,12,3492.0
9307,6895,2809953,48546.0,129123.0,,41904,A,12,3492.0
9307,6895,2810468,51700.0,77423.0,,41904,A,12,3492.0
8330,6699,2525128,21100.0,43050.9,,7656,A,24,319.0
6034,6228,1779186,9272.0,46888.6,,464520,B,60,7742.0
5622,6150,1657164,35233.0,92671.7,,83016,A,12,6918.0
2486,5479,726932,11000.0,39089.6,,24516,A,12,2043.0
10105,7061,3047895,2500.0,30521.7,,121896,A,24,5079.0
6425,6306,1897656,8900.0,36583.2,,36684,A,12,3057.0
1801,5316,527533,6600.0,27300.0,,165960,A,36,4610.0
9034,6820,2730505,900.0,900.0,,38148,A,12,3179.0
10738,7192,3235270,43602.0,61725.8,,115992,A,36,3222.0
10911,7220,3284456,4800.0,29023.0,,131292,A,36,3647.0
6034,6228,1779109,4600.0,42288.6,,464520,B,60,7742.0
10973,7235,3302590,39098.0,81539.7,,154416,A,48,3217.0
1843,5325,542080,11300.0,39104.5,,105804,A,36,2939.0
2762,5533,810263,4000.0,40335.0,,111384,A,24,4641.0
5428,6111,1598862,7800.0,26496.0,,174744,B,24,7281.0
2962,5576,870051,20000.0,44116.0,,31248,A,12,2604.0
1843,5325,3591354,201.3,39305.8,UROK,105804,A,36,2939.0
2694,5519,3619547,249.8,64577.8,UROK,91632,A,12,7636.0
7123,6456,3680257,109.2,25551.1,UROK,47016,A,12,3918.0
6701,6356,3677726,205.0,21474.6,UROK,95400,A,36,2650.0
6555,6336,3677027,213.5,32161.1,UROK,212400,A,36,5900.0
5891,6202,3673344,234.4,41144.7,UROK,65184,A,12,5432.0
6040,6229,3674045,129.9,41927.6,UROK,11736,A,24,489.0
6425,6306,3676271,117.3,36700.5,UROK,36684,A,12,3057.0
7753,6577,2350012,14.6,42340.6,SLUZBY,51696,A,24,2154.0
6034,6228,1779309,30.0,42516.3,SLUZBY,464520,B,60,7742.0
5891,6202,1736884,14.6,41130.1,SLUZBY,65184,A,12,5432.0
813,5130,237880,14.6,20902.5,SLUZBY,24312,A,12,2026.0
6034,6228,3453043,257.7,42546.3,UROK,464520,B,60,7742.0
7445,6509,3454546,314.8,59965.5,UROK,55368,A,24,2307.0
6473,6316,3453604,227.7,37843.4,UROK,76908,B,12,6409.0
10105,7061,3517988,137.5,30659.2,UROK,121896,A,24,5079.0
10364,7121,3520592,146.6,25096.9,UROK,21924,A,36,609.0
10266,7097,3519764,50.5,30333.5,UROK,75624,B,24,3151.0
9591,6950,3512799,235.6,93812.6,UROK,104712,A,24,4363.0
9403,6919,3510786,361.4,55275.4,UROK,120888,A,36,3358.0
9307,6895,3509925,105.1,52728.1,UROK,41904,A,12,3492.0
9640,6960,3513206,244.3,64494.1,UROK,76416,A,24,3184.0
9265,6888,3509734,153.9,42941.7,UROK,39576,A,12,3298.0
9828,6996,3515260,62.3,37434.3,UROK,126600,A,24,5275.0
6701,6356,1977749,17352.0,4122.6,,95400,A,36,2650.0
6701,6356,1977839,30.0,4092.6,SLUZBY,95400,A,36,2650.0
3834,5754,3657070,143.4,13483.2,UROK,23052,A,12,1921.0
10973,7235,3302910,30.0,81693.5,SLUZBY,154416,A,48,3217.0
11111,7259,3344697,37197.0,85584.7,,108144,A,36,3004.0
10266,7097,3457790,54.7,30388.1,UROK,75624,B,24,3151.0
3674,5723,3651539,306.1,51574.6,UROK,23628,A,12,1969.0
9591,6950,2895785,14.6,93798.0,SLUZBY,104712,A,24,4363.0
1843,5325,542010,14.6,39291.2,SLUZBY,105804,A,36,2939.0
5622,6150,1657579,14.6,92927.2,SLUZBY,83016,A,12,6918.0
3064,5599,3631751,22.1,17703.1,UROK,15420,A,12,1285.0
3050,5595,3631314,235.0,73803.0,UROK,82896,A,12,6908.0
1603,5285,3583025,89.5,28040.5,UROK,78936,A,12,6578.0
1801,5316,3589604,127.5,27427.5,UROK,165960,A,36,4610.0
2486,5479,726861,14.6,39356.2,SLUZBY,24516,A,12,2043.0
5428,6111,3452030,192.4,26688.4,UROK,174744,B,24,7281.0
8519,6729,3501129,256.6,103188.0,UROK,74688,A,12,6224.0
8330,6699,3499111,23.9,43217.0,UROK,7656,A,24,319.0
8051,6647,3495775,214.1,53495.9,UROK,208320,A,48,4340.0
9188,6863,3508714,105.6,35035.8,UROK,127080,A,60,2118.0
8261,6687,3498281,127.9,57907.0,UROK,87840,A,24,3660.0
8260,6686,3498213,202.5,60197.1,UROK,224604,A,36,6239.0
5442,6112,1602948,14.6,43554.1,SLUZBY,174744,B,24,7281.0
5428,6111,1599139,14.6,26673.8,SLUZBY,174744,B,24,7281.0
2762,5533,810596,14.6,40548.9,SLUZBY,111384,A,24,4641.0
790,5126,3445872,59.2,42658.2,UROK,208128,B,48,4336.0
2176,5395,3602064,46.2,36613.2,UROK,299088,B,36,8308.0
7445,6509,2256453,14.6,56936.4,SLUZBY,55368,A,24,2307.0
7445,6509,2256415,3300.0,56951.0,,55368,A,24,2307.0
1166,5189,3569112,109.6,35517.7,UROK,149040,A,48,3105.0
10364,7121,3123231,14.6,25082.3,SLUZBY,21924,A,36,609.0
813,5130,3556866,151.8,20917.1,UROK,24312,A,12,2026.0
1801,5316,527959,14.6,27412.9,SLUZBY,165960,A,36,4610.0
4937,6004,1450452,14.6,30342.3,SLUZBY,143904,A,24,5996.0
9307,6895,2809962,20583.0,73523.0,,41904,A,12,3492.0
9307,6895,2810253,22076.0,51447.0,,41904,A,12,3492.0
9307,6895,2810396,14.6,51432.4,SLUZBY,41904,A,12,3492.0
2486,5479,3612226,281.2,39370.8,UROK,24516,A,12,2043.0
5622,6150,3671898,270.1,92941.8,UROK,83016,A,12,6918.0
5270,6077,3669819,314.9,55028.3,UROK,79608,A,24,3317.0
4576,5918,3665662,83.6,28748.6,UROK,300204,A,36,8339.0
5442,6112,3670838,243.2,43568.7,UROK,174744,B,24,7281.0
4937,6004,3667907,94.1,30356.9,UROK,143904,A,24,5996.0
7401,6499,3487891,159.9,45289.5,UROK,80952,A,24,3373.0
9307,6895,3479821,211.9,52940.0,UROK,41904,A,12,3492.0
7454,6512,3488652,81.0,25122.5,UROK,63312,A,48,1319.0
7753,6577,3492044,215.7,42355.2,UROK,51696,A,24,2154.0
9265,6888,3479721,179.4,43121.1,UROK,39576,A,12,3298.0
9188,6863,3479193,139.8,34930.2,UROK,127080,A,60,2118.0
7445,6509,3488399,285.5,60251.0,UROK,55368,A,24,2307.0
2762,5533,3621886,228.5,40563.5,UROK,111384,A,24,4641.0
5270,6077,1549032,14.6,55013.7,SLUZBY,79608,A,24,3317.0
6473,6316,1910876,9000.0,28828.8,,76908,B,12,6409.0
6473,6316,1911081,14.6,37828.8,SLUZBY,76908,B,12,6409.0
8330,6699,3474656,142.2,43193.1,UROK,7656,A,24,319.0
8519,6729,3475623,377.7,103566.0,UROK,74688,A,12,6224.0
8261,6687,3474076,176.4,57779.1,UROK,87840,A,24,3660.0
11265,7284,3394082,14.6,19216.8,SLUZBY,52788,A,12,4399.0
10911,7220,3525704,12.1,29035.1,UROK,131292,A,36,3647.0
10738,7192,3524004,54.9,61780.8,UROK,115992,A,36,3222.0
11111,7259,3527783,180.7,85765.4,UROK,108144,A,36,3004.0
11013,7240,3526807,254.8,60847.9,UROK,274740,A,60,4579.0
10973,7235,3526456,183.9,81723.5,UROK,154416,A,48,3217.0
11065,7249,3527296,120.1,32138.7,UROK,69360,A,48,1445.0
2,4959,3530486,159.9,45289.5,UROK,80952,A,24,3373.0
11265,7284,3528747,95.3,19231.4,UROK,52788,A,12,4399.0
2962,5576,3628501,128.0,44244.0,UROK,31248,A,12,2604.0
3834,5754,1122489,14.6,13468.6,SLUZBY,23052,A,12,1921.0
6034,6228,1779026,42922.0,85438.3,,464520,B,60,7742.0
5215,6064,1530983,200.0,200.0,,14628,A,12,1219.0
8519,6729,2579538,36700.0,66866.1,,74688,A,12,6224.0
6034,6228,1779271,8400.0,77038.3,,464520,B,60,7742.0
5622,6150,1657180,31304.0,124231.0,,83016,A,12,6918.0
5622,6150,1657651,15700.0,108531.0,,83016,A,12,6918.0
6473,6316,1910948,11651.0,17177.8,,76908,B,12,6409.0
6555,6336,1935636,3014.0,29117.1,,212400,A,36,5900.0
4448,5887,1302627,10900.0,11600.0,,192744,A,36,5354.0
11265,7284,3393961,4500.0,14716.8,,52788,A,12,4399.0
2694,5519,789920,7800.0,56777.8,,91632,A,12,7636.0
6555,6336,1935824,2900.0,26217.1,,212400,A,36,5900.0
10973,7235,3302882,9000.0,72693.5,,154416,A,48,3217.0
7445,6509,2256419,3900.0,53036.4,,55368,A,24,2307.0
9265,6888,2798256,7400.0,35721.1,,39576,A,12,3298.0
2705,5523,793780,600.0,600.0,,93888,A,36,2608.0
8173,6678,2477169,1100.0,1100.0,,80340,A,12,6695.0
4576,5918,1339682,4700.0,24048.6,,300204,A,36,8339.0
8051,6647,2442350,26040.0,79535.9,,208320,A,48,4340.0
1801,5316,527750,956.0,26456.9,POJISTNE,165960,A,36,4610.0
11265,7284,3393745,7618.0,22334.8,,52788,A,12,4399.0
11065,7249,3331517,11855.0,43993.7,,69360,A,48,1445.0
11111,7259,3344710,38098.0,123863.0,,108144,A,36,3004.0
11111,7259,3345085,57900.0,65963.4,,108144,A,36,3004.0
9472,6929,2862158,800.0,800.0,,36396,A,12,3033.0
2694,5519,790141,18300.0,38477.8,,91632,A,12,7636.0
7401,6499,2242789,3400.0,41889.5,,80952,A,24,3373.0
4937,6004,1450021,10979.0,41321.3,,143904,A,24,5996.0
9307,6895,2810107,4654.0,46778.4,SIPO,41904,A,12,3492.0
3834,5754,1122042,3114.0,10354.6,SIPO,23052,A,12,1921.0
3050,5595,895069,22600.0,51203.0,,82896,A,12,6908.0
2176,5395,637137,40954.0,71267.2,,299088,B,36,8308.0
1843,5325,541688,17632.0,56923.2,,105804,A,36,2939.0
5622,6150,1657308,6327.0,102204.0,SIPO,83016,A,12,6918.0
8051,6647,2442705,29100.0,45535.9,,208320,A,48,4340.0
8027,6642,2434604,700.0,700.0,,77640,A,12,6470.0
7445,6509,2256138,12866.0,82122.4,,55368,A,24,2307.0
6425,6306,1897323,12368.0,49068.5,,36684,A,12,3057.0
10364,7121,3122931,14493.0,39575.3,,21924,A,36,609.0
1801,5316,527465,29171.0,55627.9,,165960,A,36,4610.0
9188,6863,2775730,7936.0,39743.8,SIPO,127080,A,60,2118.0
9188,6863,2775874,66.0,47679.8,POJISTNE,127080,A,60,2118.0
4427,5882,1296495,5500.0,16224.0,,87816,A,12,7318.0
3834,5754,1122186,3189.0,7165.6,POJISTNE,23052,A,12,1921.0
3050,5595,894507,41445.0,92648.0,,82896,A,12,6908.0
5622,6150,1657652,37500.0,64704.2,,83016,A,12,6918.0
5442,6112,1602666,8110.0,35444.1,SIPO,174744,B,24,7281.0
5442,6112,1602738,2070.0,33374.1, ,174744,B,24,7281.0
7454,6512,2258777,4166.0,29288.5,,63312,A,48,1319.0
9188,6863,2776162,5300.0,34443.8,,127080,A,60,2118.0
7753,6577,2349971,8400.0,22431.6,,51696,A,24,2154.0
10911,7220,3284055,21882.0,50917.1,,131292,A,36,3647.0
9472,6929,2862165,41307.0,42107.0,,36396,A,12,3033.0
7445,6509,2256225,2800.0,79322.4,,55368,A,24,2307.0
1978,5351,581029,34202.0,35102.0,,205200,A,36,5700.0
10364,7121,3123075,600.0,38975.3,,21924,A,36,609.0
9403,6919,2841112,35840.0,91115.4,,120888,A,36,3358.0
9188,6863,2775802,471.0,33972.8, ,127080,A,60,2118.0
11265,7284,3393889,2607.0,19727.8, ,52788,A,12,4399.0
813,5130,237950,1800.0,22702.5,,24312,A,12,2026.0
3674,5723,1075427,12400.0,39174.6,,23628,A,12,1969.0
1166,5189,343685,18631.0,54148.7,,149040,A,48,3105.0
6701,6356,1977584,6024.0,10116.6,,95400,A,36,2650.0
9591,6950,2895611,4146.0,89652.0,SIPO,104712,A,24,4363.0
2705,5523,793787,15649.0,16249.0,,93888,A,36,2608.0
4576,5918,1339312,18910.0,42958.6,,300204,A,36,8339.0
11265,7284,3393817,506.0,19221.8,SIPO,52788,A,12,4399.0
7753,6577,2349814,1600.0,20831.6,,51696,A,24,2154.0
5891,6202,1736851,5100.0,36030.1,,65184,A,12,5432.0
813,5130,237728,2100.0,32756.5,,24312,A,12,2026.0
9640,6960,2910862,21400.0,43094.1,,76416,A,24,3184.0
2694,5519,789848,3532.0,52530.8,SIPO,91632,A,12,7636.0
2486,5479,726646,2100.0,29287.2,,24516,A,12,2043.0
1978,5351,581567,5900.0,29202.0,,205200,A,36,5700.0
1603,5285,470651,7611.0,33751.5,,78936,A,12,6578.0
10364,7121,3123003,6262.0,32713.3,SIPO,21924,A,36,609.0
2,4959,355,3200.0,42089.5,,80952,A,24,3373.0
4937,6004,1450119,6400.0,34921.3,,143904,A,24,5996.0
8261,6687,2502921,15200.0,42707.0,,87840,A,24,3660.0
5891,6202,1736614,32594.0,68624.1,,65184,A,12,5432.0
5428,6111,1598934,5200.0,12639.8,SIPO,174744,B,24,7281.0
7401,6499,2242717,20236.0,62125.5,,80952,A,24,3373.0
4937,6004,1450263,800.0,34121.3, ,143904,A,24,5996.0
5270,6077,1549105,2400.0,31251.7,,79608,A,24,3317.0
9188,6863,2775658,1700.0,32272.8,,127080,A,60,2118.0
3834,5754,1121970,13875.0,20665.6,,23052,A,12,1921.0
8519,6729,2579157,37346.0,104212.0,,74688,A,12,6224.0
6034,6228,1779177,12449.0,42321.3,,464520,B,60,7742.0
3064,5599,898751,9254.0,26957.1,,15420,A,12,1285.0
7123,6456,2103030,11300.0,40816.1,,47016,A,12,3918.0
6701,6356,1977908,8500.0,18616.6,,95400,A,36,2650.0
11013,7240,3315111,36700.0,66391.9,,274740,A,60,4579.0
9640,6960,2910394,19106.0,62200.1,,76416,A,24,3184.0
1843,5325,541832,6994.0,49929.2,SIPO,105804,A,36,2939.0
